,text,label,pred_class,R
524,"under the arizona immigration law, police are required to check immigration status if someone's ""lawn is overgrown"" or if a dog is ""barking too loudly.""",1,0,449226.13512454525
525,"president obama budget request for veterans ismore than double the amount in constant dollars appropriated in 1980, when the veterans population was larger by a third.",1,0,439127.63534422865
526,"democratic tax hikes led $70 billion of wealth to leave new jersey between 2004 and 2008, and mainly relocate to florida, north carolina, virginia and pennsylvania.",0,1,438908.88238675334
527,"the claim ... that we plan to set up panels of bureaucrats with the power to kill off senior citizens ... is a lie, plain and simple.",1,0,438426.32293911814
528,the deficit this year could pay all of the 2013 salaries of every professional baseball player for the next 248 years.,1,0,432561.41610540217
529,"the truth is, planned parenthood does not provide mammograms. planned parenthood refers women to mammography providers, serving as the middlewoman, if you will.",1,0,431225.6759251823
530,"donald trump rooted for the housing crisis, because he knew he could make money off of it.",1,0,422722.4448792575
531,"we have 41,000 people right now on the waitlist for financial-based assistance for our tech colleges and universities, most of them for tech schools.",1,0,419049.9343930401
532,"two months ago, donald trump said that isis was not our fight.",1,0,417471.47714190575
533,i had an uncle ... who was part of the first american troops to go into auschwitz and liberate the concentration camps.,1,0,417285.56915631174
534,says gary farmers claim that he received an a from the nra is an absolute lie.,1,0,413783.7937430833
535,the chicago bears have had more starting quarterbacks in the last 10 years than the total number of tenured (uw) faculty fired during the last two decades.,1,0,409254.9640619206
536,"the alternative minimum tax...was created by congress in 1969 to affect 155 wealthy americans. because it was never indexed for inflation, those original 155 taxpayers has increased to affect about 3.5-million in 2006.",1,0,401174.0897224918
537,there is more oil produced at home than we buy from the rest of the world the first time thats happened in nearly 20 years.,1,0,393436.646163483
538,"the providence economic development partnership . . .which you [cicilline] chaired, loaned $103,000 in taxpayer funds to one of your campaign workers. the worker never paid back the loan.",1,0,389495.5369416421
539,manufacturing wages today in america on a per-hour basis are actually a bit lower than average wages in the economy as a whole.,1,0,379395.7202587039
540,says king street patriots held a fundraiser featuring an author who believes that registering the poor to vote is un-american.,1,0,377830.60106725624
541,"when the governor announced his jobs budget, 99 folks from the department of taxation were let go the next day.",1,0,372983.30292080407
542,"when it comes to fighting terrorism, another thing we know that does not work, based on lots of empirical evidence, is torture.",1,0,372136.5230704132
543,"the top 10 most well-paid ceos in america received a combined $770 million in 2010, while the average american workers wage rose just 2 percent.",1,0,365133.77093989204
544,toledo mayor mike bell (once) lost his job as a firefighter because his city ran out of money.,1,0,363006.3513018414
545,"there are fewerwars, there are fewerpeople dying in wars now than there have been in quite some time.",1,0,361716.4557698859
546,"twice as much (federal) money is going back to hawaii, virginia and alaska than is coming home to oregon.",1,0,360843.74395206023
547,"illinois suffered 1,652 overdose deaths in 2014 ... of which 40 percent were associated with heroin. illinois is ranked number one in the nation for a decline in treatment capacity between 2007 and 2012, and is now ranked the third worst in the country for state-funded treatment capacity.",1,0,360455.61316305934
548,"the kenosha casino would be one of the states largest employers and pay more to the state than any other company or tribe essentially, it would be wisconsins biggest taxpayer.",1,0,357349.59418638673
549,"when carly fiorina says hewlett-packard revenues went up, thats because she bought compaq. it was a terrible deal.",1,0,356582.7954499669
550,a white family is likely to have about six times as much wealth than a black or hispanic family coming out of the recession.,1,0,356452.6964198331
551,proposed nclaw for body camera footage gives police broad authority to keep video footage secret even from individuals who are filmed.,1,0,354522.6061443645
